"";"cor_raca";"faixa_etaria"
"45091";"Parda";"30-59"
"45092";"Parda";"30-59"
"45093";"Parda";"30-59"
"45094";"Parda";"30-59"
"45095";"Parda";"30-59"
"45096";"Parda";"30-59"
"45097";"Parda";"30-59"
"45098";"Parda";"30-59"
"45099";"Parda";"30-59"
"45100";"Parda";"30-59"
"45101";"Parda";"30-59"
"45102";"Parda";"30-59"
"45103";"Parda";"30-59"
"45104";"Parda";"30-59"
"45105";"Parda";"30-59"
"45106";"Parda";"30-59"
"45107";"Parda";"30-59"
"45108";"Parda";"30-59"
"45109";"Parda";"30-59"
"45110";"Parda";"30-59"
"45111";"Parda";"30-59"
"45112";"Parda";"30-59"
"45113";"Parda";"30-59"
"45114";"Parda";"30-59"
"45115";"Parda";"30-59"
"45116";"Parda";"30-59"
"45117";"Parda";"30-59"
"45118";"Parda";"30-59"
"45119";"Parda";"30-59"
"45120";"Parda";"30-59"
"45121";"Parda";"30-59"
"45122";"Parda";"30-59"
"45123";"Parda";"30-59"
"45124";"Parda";"30-59"
"45125";"Parda";"30-59"
"45126";"Parda";"30-59"
"45127";"Parda";"30-59"
"45128";"Parda";"30-59"
"45129";"Parda";"30-59"
"45130";"Parda";"30-59"
"45131";"Parda";"30-59"
"45132";"Parda";"30-59"
"45133";"Parda";"30-59"
"45134";"Parda";"30-59"
"45135";"Parda";"30-59"
"45136";"Parda";"30-59"
"45137";"Parda";"30-59"
"45138";"Parda";"30-59"
"45139";"Parda";"30-59"
"45140";"Parda";"30-59"
"45141";"Parda";"30-59"
"45142";"Parda";"30-59"
"45143";"Parda";"30-59"
"45144";"Parda";"30-59"
"45145";"Parda";"30-59"
"45146";"Parda";"30-59"
"45147";"Parda";"30-59"
"45148";"Parda";"30-59"
"45149";"Parda";"30-59"
"45150";"Parda";"30-59"
"45151";"Parda";"30-59"
"45152";"Parda";"30-59"
"45153";"Parda";"30-59"
"45154";"Parda";"30-59"
"45155";"Parda";"30-59"
"45156";"Parda";"30-59"
"45157";"Parda";"30-59"
"45158";"Parda";"30-59"
"45159";"Parda";"30-59"
"45160";"Parda";"30-59"
"45161";"Parda";"30-59"
"45162";"Parda";"30-59"
"45163";"Parda";"30-59"
"45164";"Parda";"30-59"
"45165";"Parda";"30-59"
"45166";"Parda";"30-59"
"45167";"Parda";"30-59"
"45168";"Parda";"30-59"
"45169";"Parda";"30-59"
"45170";"Parda";"30-59"
"45171";"Parda";"30-59"
"45172";"Parda";"30-59"
"45173";"Parda";"30-59"
"45174";"Parda";"30-59"
"45175";"Parda";"30-59"
"45176";"Parda";"30-59"
"45177";"Parda";"30-59"
"45178";"Parda";"30-59"
"45179";"Parda";"30-59"
"45180";"Parda";"30-59"
"45181";"Parda";"30-59"
"45182";"Parda";"30-59"
"45183";"Parda";"30-59"
"45184";"Parda";"30-59"
"45185";"Parda";"30-59"
"45186";"Parda";"30-59"
"45187";"Parda";"30-59"
"45188";"Parda";"30-59"
"45189";"Parda";"30-59"
"45190";"Parda";"30-59"
"45191";"Parda";"30-59"
"45192";"Parda";"30-59"
"45193";"Parda";"30-59"
"45194";"Parda";"30-59"
"45195";"Parda";"30-59"
"45196";"Parda";"30-59"
"45197";"Parda";"30-59"
"45198";"Parda";"30-59"
"45199";"Parda";"30-59"
"45200";"Parda";"30-59"
"45201";"Parda";"30-59"
"45202";"Parda";"30-59"
"45203";"Parda";"30-59"
"45204";"Parda";"30-59"
"45205";"Parda";"30-59"
"45206";"Parda";"30-59"
"45207";"Parda";"30-59"
"45208";"Parda";"30-59"
"45209";"Parda";"30-59"
"45210";"Parda";"30-59"
"45211";"Parda";"30-59"
"45212";"Parda";"30-59"
"45213";"Parda";"30-59"
"45214";"Parda";"30-59"
"45215";"Parda";"30-59"
"45216";"Parda";"30-59"
"45217";"Parda";"30-59"
"45218";"Parda";"30-59"
"45219";"Parda";"30-59"
"45220";"Parda";"30-59"
"45221";"Parda";"30-59"
"45222";"Parda";"30-59"
"45223";"Parda";"30-59"
"45224";"Parda";"30-59"
"45225";"Parda";"30-59"
"45226";"Parda";"30-59"
"45227";"Parda";"30-59"
"45228";"Parda";"30-59"
"45229";"Parda";"30-59"
"45230";"Parda";"30-59"
"45231";"Parda";"30-59"
"45232";"Parda";"30-59"
"45233";"Parda";"30-59"
"45234";"Parda";"30-59"
"45235";"Parda";"30-59"
"45236";"Parda";"30-59"
"45237";"Parda";"30-59"
"45238";"Parda";"30-59"
"45239";"Parda";"30-59"
"45240";"Parda";"30-59"
"45241";"Parda";"30-59"
"45242";"Parda";"30-59"
"45243";"Parda";"30-59"
"45244";"Parda";"30-59"
"45245";"Parda";"30-59"
"45246";"Parda";"30-59"
"45247";"Parda";"30-59"
"45248";"Parda";"30-59"
"45249";"Parda";"30-59"
"45250";"Parda";"30-59"
"45251";"Parda";"30-59"
"45252";"Parda";"30-59"
"45253";"Parda";"30-59"
"45254";"Parda";"30-59"
"45255";"Parda";"30-59"
"45256";"Parda";"30-59"
"45257";"Parda";"30-59"
"45258";"Parda";"30-59"
"45259";"Parda";"30-59"
"45260";"Parda";"30-59"
"45261";"Parda";"30-59"
"45262";"Parda";"30-59"
"45263";"Parda";"30-59"
"45264";"Parda";"30-59"
"45265";"Parda";"30-59"
"45266";"Parda";"30-59"
"45267";"Parda";"30-59"
"45268";"Parda";"30-59"
"45269";"Parda";"30-59"
"45270";"Parda";"30-59"
"45271";"Parda";"30-59"
"45272";"Parda";"30-59"
"45273";"Parda";"30-59"
"45274";"Parda";"30-59"
"45275";"Parda";"30-59"
"45276";"Parda";"30-59"
"45277";"Parda";"30-59"
"45278";"Parda";"30-59"
"45279";"Parda";"30-59"
"45280";"Parda";"30-59"
"45281";"Parda";"30-59"
"45282";"Parda";"30-59"
"45283";"Parda";"30-59"
"45284";"Parda";"30-59"
"45285";"Parda";"30-59"
"45286";"Parda";"30-59"
"45287";"Parda";"30-59"
"45288";"Parda";"30-59"
"45289";"Parda";"30-59"
"45290";"Parda";"30-59"
"45291";"Parda";"30-59"
"45292";"Parda";"30-59"
"45293";"Parda";"30-59"
"45294";"Parda";"30-59"
"45295";"Parda";"30-59"
"45296";"Parda";"30-59"
"45297";"Parda";"30-59"
"45298";"Parda";"30-59"
"45299";"Parda";"30-59"
"45300";"Parda";"30-59"
"45301";"Parda";"30-59"
"45302";"Parda";"30-59"
"45303";"Parda";"30-59"
"45304";"Parda";"30-59"
"45305";"Parda";"30-59"
"45306";"Parda";"30-59"
"45307";"Parda";"30-59"
"45308";"Parda";"30-59"
"45309";"Parda";"30-59"
"45310";"Parda";"30-59"
"45311";"Parda";"30-59"
"45312";"Parda";"30-59"
"45313";"Parda";"30-59"
"45314";"Parda";"30-59"
"45315";"Parda";"30-59"
"45316";"Parda";"30-59"
"45317";"Parda";"30-59"
"45318";"Parda";"30-59"
"45319";"Parda";"30-59"
"45320";"Parda";"30-59"
"45321";"Parda";"30-59"
"45322";"Parda";"30-59"
"45323";"Parda";"30-59"
"45324";"Parda";"30-59"
"45325";"Parda";"30-59"
"45326";"Parda";"30-59"
"45327";"Parda";"30-59"
"45328";"Parda";"30-59"
"45329";"Parda";"30-59"
"45330";"Parda";"30-59"
"45331";"Parda";"30-59"
"45332";"Parda";"30-59"
"45333";"Parda";"30-59"
"45334";"Parda";"30-59"
"45335";"Parda";"30-59"
"45336";"Parda";"30-59"
"45337";"Parda";"30-59"
"45338";"Parda";"30-59"
"45339";"Parda";"30-59"
"45340";"Parda";"30-59"
"45341";"Parda";"30-59"
"45342";"Parda";"30-59"
"45343";"Parda";"30-59"
"45344";"Parda";"30-59"
"45345";"Parda";"30-59"
"45346";"Parda";"30-59"
"45347";"Parda";"30-59"
"45348";"Parda";"30-59"
"45349";"Parda";"30-59"
"45350";"Parda";"30-59"
"45351";"Parda";"30-59"
"45352";"Parda";"30-59"
"45353";"Parda";"30-59"
"45354";"Parda";"30-59"
"45355";"Parda";"30-59"
"45356";"Parda";"30-59"
"45357";"Parda";"30-59"
"45358";"Parda";"30-59"
"45359";"Parda";"30-59"
"45360";"Parda";"30-59"
"45361";"Parda";"30-59"
"45362";"Parda";"30-59"
"45363";"Parda";"30-59"
"45364";"Parda";"30-59"
"45365";"Parda";"30-59"
"45366";"Parda";"30-59"
"45367";"Parda";"30-59"
"45368";"Parda";"30-59"
"45369";"Parda";"30-59"
"45370";"Parda";"30-59"
"45371";"Parda";"30-59"
"45372";"Parda";"30-59"
"45373";"Parda";"30-59"
"45374";"Parda";"30-59"
"45375";"Parda";"30-59"
"45376";"Parda";"30-59"
"45377";"Parda";"30-59"
"45378";"Parda";"30-59"
"45379";"Parda";"30-59"
"45380";"Parda";"30-59"
"45381";"Parda";"30-59"
"45382";"Parda";"30-59"
"45383";"Parda";"30-59"
"45384";"Parda";"30-59"
"45385";"Parda";"30-59"
"45386";"Parda";"30-59"
"45387";"Parda";"30-59"
"45388";"Parda";"30-59"
"45389";"Parda";"30-59"
"45390";"Parda";"30-59"
"45391";"Parda";"30-59"
"45392";"Parda";"30-59"
"45393";"Parda";"30-59"
"45394";"Parda";"30-59"
"45395";"Parda";"30-59"
"45396";"Parda";"30-59"
"45397";"Parda";"30-59"
"45398";"Parda";"30-59"
"45399";"Parda";"30-59"
"45400";"Parda";"30-59"
"45401";"Parda";"30-59"
"45402";"Parda";"30-59"
"45403";"Parda";"30-59"
"45404";"Parda";"30-59"
"45405";"Parda";"30-59"
"45406";"Parda";"30-59"
"45407";"Parda";"30-59"
"45408";"Parda";"30-59"
"45409";"Parda";"30-59"
"45410";"Parda";"30-59"
"45411";"Parda";"30-59"
"45412";"Parda";"30-59"
"45413";"Parda";"30-59"
"45414";"Parda";"30-59"
"45415";"Parda";"30-59"
"45416";"Parda";"30-59"
"45417";"Parda";"30-59"
"45418";"Parda";"30-59"
"45419";"Parda";"30-59"
"45420";"Parda";"30-59"
"45421";"Parda";"30-59"
"45422";"Parda";"30-59"
"45423";"Parda";"30-59"
"45424";"Parda";"30-59"
"45425";"Parda";"30-59"
"45426";"Parda";"30-59"
"45427";"Parda";"30-59"
"45428";"Parda";"30-59"
"45429";"Parda";"30-59"
"45430";"Parda";"30-59"
"45431";"Parda";"30-59"
"45432";"Parda";"30-59"
"45433";"Parda";"30-59"
"45434";"Parda";"30-59"
"45435";"Parda";"30-59"
"45436";"Parda";"30-59"
"45437";"Parda";"30-59"
"45438";"Parda";"30-59"
"45439";"Parda";"30-59"
"45440";"Parda";"30-59"
"45441";"Parda";"30-59"
"45442";"Parda";"30-59"
"45443";"Parda";"30-59"
"45444";"Parda";"30-59"
"45445";"Parda";"30-59"
"45446";"Parda";"30-59"
"45447";"Parda";"30-59"
"45448";"Parda";"30-59"
"45449";"Parda";"30-59"
"45450";"Parda";"30-59"
"45451";"Parda";"30-59"
"45452";"Parda";"30-59"
"45453";"Parda";"30-59"
"45454";"Parda";"30-59"
"45455";"Parda";"30-59"
"45456";"Parda";"30-59"
"45457";"Parda";"30-59"
"45458";"Parda";"30-59"
"45459";"Parda";"30-59"
"45460";"Parda";"30-59"
"45461";"Parda";"30-59"
"45462";"Parda";"30-59"
"45463";"Parda";"30-59"
"45464";"Parda";"30-59"
"45465";"Parda";"30-59"
"45466";"Parda";"30-59"
"45467";"Parda";"30-59"
"45468";"Parda";"30-59"
"45469";"Parda";"30-59"
"45470";"Parda";"30-59"
"45471";"Parda";"30-59"
"45472";"Parda";"30-59"
"45473";"Parda";"30-59"
"45474";"Parda";"30-59"
"45475";"Parda";"30-59"
"45476";"Parda";"30-59"
"45477";"Parda";"30-59"
"45478";"Parda";"30-59"
"45479";"Parda";"30-59"
"45480";"Parda";"30-59"
"45481";"Parda";"30-59"
"45482";"Parda";"30-59"
"45483";"Parda";"30-59"
"45484";"Parda";"30-59"
"45485";"Parda";"30-59"
"45486";"Parda";"30-59"
"45487";"Parda";"30-59"
"45488";"Parda";"30-59"
"45489";"Parda";"30-59"
"45490";"Parda";"30-59"
"45491";"Parda";"30-59"
"45492";"Parda";"30-59"
"45493";"Parda";"30-59"
"45494";"Parda";"30-59"
"45495";"Parda";"30-59"
"45496";"Parda";"30-59"
"45497";"Parda";"30-59"
"45498";"Parda";"30-59"
"45499";"Parda";"30-59"
"45500";"Parda";"30-59"
"45501";"Parda";"30-59"
"45502";"Parda";"30-59"
"45503";"Parda";"30-59"
"45504";"Parda";"30-59"
"45505";"Parda";"30-59"
"45506";"Parda";"30-59"
"45507";"Parda";"30-59"
"45508";"Parda";"30-59"
"45509";"Parda";"30-59"
"45510";"Parda";"30-59"
"45511";"Parda";"30-59"
"45512";"Parda";"30-59"
"45513";"Parda";"30-59"
"45514";"Parda";"30-59"
"45515";"Parda";"30-59"
"45516";"Parda";"30-59"
"45517";"Parda";"30-59"
"45518";"Parda";"30-59"
"45519";"Parda";"30-59"
"45520";"Parda";"30-59"
"45521";"Parda";"30-59"
"45522";"Parda";"30-59"
"45523";"Parda";"30-59"
"45524";"Parda";"30-59"
"45525";"Parda";"30-59"
"45526";"Parda";"30-59"
"45527";"Parda";"30-59"
"45528";"Parda";"30-59"
"45529";"Parda";"30-59"
"45530";"Parda";"30-59"
"45531";"Parda";"30-59"
"45532";"Parda";"30-59"
"45533";"Parda";"30-59"
"45534";"Parda";"30-59"
"45535";"Parda";"30-59"
"45536";"Parda";"30-59"
"45537";"Parda";"30-59"
"45538";"Parda";"30-59"
"45539";"Parda";"30-59"
"45540";"Parda";"30-59"
"45541";"Parda";"30-59"
"45542";"Parda";"30-59"
"45543";"Parda";"30-59"
"45544";"Parda";"30-59"
"45545";"Parda";"30-59"
"45546";"Parda";"30-59"
"45547";"Parda";"30-59"
"45548";"Parda";"30-59"
"45549";"Parda";"30-59"
"45550";"Parda";"30-59"
"45551";"Parda";"30-59"
"45552";"Parda";"30-59"
"45553";"Parda";"30-59"
"45554";"Parda";"30-59"
"45555";"Parda";"30-59"
"45556";"Parda";"30-59"
"45557";"Parda";"30-59"
"45558";"Parda";"30-59"
"45559";"Parda";"30-59"
"45560";"Parda";"30-59"
"45561";"Parda";"30-59"
"45562";"Parda";"30-59"
"45563";"Parda";"30-59"
"45564";"Parda";"30-59"
"45565";"Parda";"30-59"
"45566";"Parda";"30-59"
"45567";"Parda";"30-59"
"45568";"Parda";"30-59"
"45569";"Parda";"30-59"
"45570";"Parda";"30-59"
"45571";"Parda";"30-59"
"45572";"Parda";"30-59"
"45573";"Parda";"30-59"
"45574";"Parda";"30-59"
"45575";"Parda";"30-59"
"45576";"Parda";"30-59"
"45577";"Parda";"30-59"
"45578";"Parda";"30-59"
"45579";"Parda";"30-59"
"45580";"Parda";"30-59"
"45581";"Parda";"30-59"
"45582";"Parda";"30-59"
"45583";"Parda";"30-59"
"45584";"Parda";"30-59"
"45585";"Parda";"30-59"
"45586";"Parda";"30-59"
"45587";"Parda";"30-59"
"45588";"Parda";"30-59"
"45589";"Parda";"30-59"
"45590";"Parda";"30-59"
"45591";"Parda";"30-59"
"45592";"Parda";"30-59"
"45593";"Parda";"30-59"
"45594";"Parda";"30-59"
"45595";"Parda";"30-59"
"45596";"Parda";"30-59"
"45597";"Parda";"30-59"
"45598";"Parda";"30-59"
"45599";"Parda";"30-59"
"45600";"Parda";"30-59"
"45601";"Parda";"30-59"
"45602";"Parda";"30-59"
"45603";"Parda";"30-59"
"45604";"Parda";"30-59"
"45605";"Parda";"30-59"
"45606";"Parda";"30-59"
"45607";"Parda";"30-59"
"45608";"Parda";"30-59"
"45609";"Parda";"30-59"
"45610";"Parda";"30-59"
"45611";"Parda";"30-59"
"45612";"Parda";"30-59"
"45613";"Parda";"30-59"
"45614";"Parda";"30-59"
"45615";"Parda";"30-59"
"45616";"Parda";"30-59"
"45617";"Parda";"30-59"
"45618";"Parda";"30-59"
"45619";"Parda";"30-59"
"45620";"Parda";"30-59"
"45621";"Parda";"30-59"
"45622";"Parda";"30-59"
"45623";"Parda";"30-59"
"45624";"Parda";"30-59"
"45625";"Parda";"30-59"
"45626";"Parda";"30-59"
"45627";"Parda";"30-59"
"45628";"Parda";"30-59"
"45629";"Parda";"30-59"
"45630";"Parda";"30-59"
"45631";"Parda";"30-59"
"45632";"Parda";"30-59"
"45633";"Parda";"30-59"
"45634";"Parda";"30-59"
"45635";"Parda";"30-59"
"45636";"Parda";"30-59"
"45637";"Parda";"30-59"
"45638";"Parda";"30-59"
"45639";"Parda";"30-59"
"45640";"Parda";"30-59"
"45641";"Parda";"30-59"
"45642";"Parda";"30-59"
"45643";"Parda";"30-59"
"45644";"Parda";"30-59"
"45645";"Parda";"30-59"
"45646";"Parda";"30-59"
"45647";"Parda";"30-59"
"45648";"Parda";"30-59"
"45649";"Parda";"30-59"
"45650";"Parda";"30-59"
"45651";"Parda";"30-59"
"45652";"Parda";"30-59"
"45653";"Parda";"30-59"
"45654";"Parda";"30-59"
"45655";"Parda";"30-59"
"45656";"Parda";"30-59"
"45657";"Parda";"30-59"
"45658";"Parda";"30-59"
"45659";"Parda";"30-59"
"45660";"Parda";"30-59"
"45661";"Parda";"30-59"
"45662";"Parda";"30-59"
"45663";"Parda";"30-59"
"45664";"Parda";"30-59"
"45665";"Parda";"30-59"
"45666";"Parda";"30-59"
"45667";"Parda";"30-59"
"45668";"Parda";"30-59"
"45669";"Parda";"30-59"
"45670";"Parda";"30-59"
"45671";"Parda";"30-59"
"45672";"Parda";"30-59"
"45673";"Parda";"30-59"
"45674";"Parda";"30-59"
"45675";"Parda";"30-59"
"45676";"Parda";"30-59"
"45677";"Parda";"30-59"
"45678";"Parda";"30-59"
"45679";"Parda";"30-59"
"45680";"Parda";"30-59"
"45681";"Parda";"30-59"
"45682";"Parda";"30-59"
"45683";"Parda";"30-59"
"45684";"Parda";"30-59"
"45685";"Parda";"30-59"
"45686";"Parda";"30-59"
"45687";"Parda";"30-59"
"45688";"Parda";"30-59"
"45689";"Parda";"30-59"
"45690";"Parda";"30-59"
"45691";"Parda";"30-59"
"45692";"Parda";"30-59"
"45693";"Parda";"30-59"
"45694";"Parda";"30-59"
"45695";"Parda";"30-59"
"45696";"Parda";"30-59"
"45697";"Parda";"30-59"
"45698";"Parda";"30-59"
"45699";"Parda";"30-59"
"45700";"Parda";"30-59"
"45701";"Parda";"30-59"
"45702";"Parda";"30-59"
"45703";"Parda";"30-59"
"45704";"Parda";"30-59"
"45705";"Parda";"30-59"
"45706";"Parda";"30-59"
"45707";"Parda";"30-59"
"45708";"Parda";"30-59"
"45709";"Parda";"30-59"
"45710";"Parda";"30-59"
"45711";"Parda";"30-59"
"45712";"Parda";"30-59"
"45713";"Parda";"30-59"
"45714";"Parda";"30-59"
"45715";"Parda";"30-59"
"45716";"Parda";"30-59"
"45717";"Parda";"30-59"
"45718";"Parda";"30-59"
"45719";"Parda";"30-59"
"45720";"Parda";"30-59"
"45721";"Parda";"30-59"
"45722";"Parda";"30-59"
"45723";"Parda";"30-59"
"45724";"Parda";"30-59"
"45725";"Parda";"30-59"
"45726";"Parda";"30-59"
"45727";"Parda";"30-59"
"45728";"Parda";"30-59"
"45729";"Parda";"30-59"
"45730";"Parda";"30-59"
"45731";"Parda";"30-59"
"45732";"Parda";"30-59"
"45733";"Parda";"30-59"
"45734";"Parda";"30-59"
"45735";"Parda";"30-59"
"45736";"Parda";"30-59"
"45737";"Parda";"30-59"
"45738";"Parda";"30-59"
"45739";"Parda";"30-59"
"45740";"Parda";"30-59"
"45741";"Parda";"30-59"
"45742";"Parda";"30-59"
"45743";"Parda";"30-59"
"45744";"Parda";"30-59"
"45745";"Parda";"30-59"
"45746";"Parda";"30-59"
"45747";"Parda";"30-59"
"45748";"Parda";"30-59"
"45749";"Parda";"30-59"
"45750";"Parda";"30-59"
"45751";"Parda";"30-59"
"45752";"Parda";"30-59"
"45753";"Parda";"30-59"
"45754";"Parda";"30-59"
"45755";"Parda";"30-59"
"45756";"Parda";"30-59"
"45757";"Parda";"30-59"
"45758";"Parda";"30-59"
"45759";"Parda";"30-59"
"45760";"Parda";"30-59"
"45761";"Parda";"30-59"
"45762";"Parda";"30-59"
"45763";"Parda";"30-59"
"45764";"Parda";"30-59"
"45765";"Parda";"30-59"
"45766";"Parda";"30-59"
"45767";"Parda";"30-59"
"45768";"Parda";"30-59"
"45769";"Parda";"30-59"
"45770";"Parda";"30-59"
"45771";"Parda";"30-59"
"45772";"Parda";"30-59"
"45773";"Parda";"30-59"
"45774";"Parda";"30-59"
"45775";"Parda";"30-59"
"45776";"Parda";"30-59"
"45777";"Parda";"30-59"
"45778";"Parda";"30-59"
"45779";"Parda";"30-59"
"45780";"Parda";"30-59"
"45781";"Parda";"30-59"
"45782";"Parda";"30-59"
"45783";"Parda";"30-59"
"45784";"Parda";"30-59"
"45785";"Parda";"30-59"
"45786";"Parda";"30-59"
"45787";"Parda";"30-59"
"45788";"Parda";"30-59"
"45789";"Parda";"30-59"
"45790";"Parda";"30-59"
"45791";"Parda";"30-59"
"45792";"Parda";"30-59"
"45793";"Parda";"30-59"
"45794";"Parda";"30-59"
"45795";"Parda";"30-59"
"45796";"Parda";"30-59"
"45797";"Parda";"30-59"
"45798";"Parda";"30-59"
"45799";"Parda";"30-59"
"45800";"Parda";"30-59"
"45801";"Parda";"30-59"
"45802";"Parda";"30-59"
"45803";"Parda";"30-59"
"45804";"Parda";"30-59"
"45805";"Parda";"30-59"
"45806";"Parda";"30-59"
"45807";"Parda";"30-59"
"45808";"Parda";"30-59"
"45809";"Parda";"30-59"
"45810";"Parda";"30-59"
"45811";"Parda";"30-59"
"45812";"Parda";"30-59"
"45813";"Parda";"30-59"
"45814";"Parda";"30-59"
"45815";"Parda";"30-59"
"45816";"Parda";"30-59"
"45817";"Parda";"30-59"
"45818";"Parda";"30-59"
"45819";"Parda";"30-59"
"45820";"Parda";"30-59"
"45821";"Parda";"30-59"
"45822";"Parda";"30-59"
"45823";"Parda";"30-59"
"45824";"Parda";"30-59"
"45825";"Parda";"30-59"
"45826";"Parda";"30-59"
"45827";"Parda";"30-59"
"45828";"Parda";"30-59"
"45829";"Parda";"30-59"
"45830";"Parda";"30-59"
"45831";"Parda";"30-59"
"45832";"Parda";"30-59"
"45833";"Parda";"30-59"
"45834";"Parda";"30-59"
"45835";"Parda";"30-59"
"45836";"Parda";"30-59"
"45837";"Parda";"30-59"
"45838";"Parda";"30-59"
"45839";"Parda";"30-59"
"45840";"Parda";"30-59"
"45841";"Parda";"30-59"
"45842";"Parda";"30-59"
"45843";"Parda";"30-59"
"45844";"Parda";"30-59"
"45845";"Parda";"30-59"
"45846";"Parda";"30-59"
"45847";"Parda";"30-59"
"45848";"Parda";"30-59"
"45849";"Parda";"30-59"
"45850";"Parda";"30-59"
"45851";"Parda";"30-59"
"45852";"Parda";"30-59"
"45853";"Parda";"30-59"
"45854";"Parda";"30-59"
"45855";"Parda";"30-59"
"45856";"Parda";"30-59"
"45857";"Parda";"30-59"
"45858";"Parda";"30-59"
"45859";"Parda";"30-59"
"45860";"Parda";"30-59"
"45861";"Parda";"30-59"
"45862";"Parda";"30-59"
"45863";"Parda";"30-59"
"45864";"Parda";"30-59"
"45865";"Parda";"30-59"
"45866";"Parda";"30-59"
"45867";"Parda";"30-59"
"45868";"Parda";"30-59"
"45869";"Parda";"30-59"
"45870";"Parda";"30-59"
"45871";"Parda";"30-59"
"45872";"Parda";"30-59"
"45873";"Parda";"30-59"
"45874";"Parda";"30-59"
"45875";"Parda";"30-59"
"45876";"Parda";"30-59"
"45877";"Parda";"30-59"
"45878";"Parda";"30-59"
"45879";"Parda";"30-59"
"45880";"Parda";"30-59"
"45881";"Parda";"30-59"
"45882";"Parda";"30-59"
"45883";"Parda";"30-59"
"45884";"Parda";"30-59"
"45885";"Parda";"30-59"
"45886";"Parda";"30-59"
"45887";"Parda";"30-59"
"45888";"Parda";"30-59"
"45889";"Parda";"30-59"
"45890";"Parda";"30-59"
"45891";"Parda";"30-59"
"45892";"Parda";"30-59"
"45893";"Parda";"30-59"
"45894";"Parda";"30-59"
"45895";"Parda";"30-59"
"45896";"Parda";"30-59"
"45897";"Parda";"30-59"
"45898";"Parda";"30-59"
"45899";"Parda";"30-59"
"45900";"Parda";"30-59"
"45901";"Parda";"30-59"
"45902";"Parda";"30-59"
"45903";"Parda";"30-59"
"45904";"Parda";"30-59"
"45905";"Parda";"30-59"
"45906";"Parda";"30-59"
"45907";"Parda";"30-59"
"45908";"Parda";"30-59"
"45909";"Parda";"30-59"
"45910";"Parda";"30-59"
"45911";"Parda";"30-59"
"45912";"Parda";"30-59"
"45913";"Parda";"30-59"
"45914";"Parda";"30-59"
"45915";"Parda";"30-59"
"45916";"Parda";"30-59"
"45917";"Parda";"30-59"
"45918";"Parda";"30-59"
"45919";"Parda";"30-59"
"45920";"Parda";"30-59"
"45921";"Parda";"30-59"
"45922";"Parda";"30-59"
"45923";"Parda";"30-59"
"45924";"Parda";"30-59"
"45925";"Parda";"30-59"
"45926";"Parda";"30-59"
"45927";"Parda";"30-59"
"45928";"Parda";"30-59"
"45929";"Parda";"30-59"
"45930";"Parda";"30-59"
"45931";"Parda";"30-59"
"45932";"Parda";"30-59"
"45933";"Parda";"30-59"
"45934";"Parda";"30-59"
"45935";"Parda";"30-59"
"45936";"Parda";"30-59"
"45937";"Parda";"30-59"
"45938";"Parda";"30-59"
"45939";"Parda";"30-59"
"45940";"Parda";"30-59"
"45941";"Parda";"30-59"
"45942";"Parda";"30-59"
"45943";"Parda";"30-59"
"45944";"Parda";"30-59"
"45945";"Parda";"30-59"
"45946";"Parda";"30-59"
"45947";"Parda";"30-59"
"45948";"Parda";"30-59"
"45949";"Parda";"30-59"
"45950";"Parda";"30-59"
"45951";"Parda";"30-59"
"45952";"Parda";"30-59"
"45953";"Parda";"30-59"
"45954";"Parda";"30-59"
"45955";"Parda";"30-59"
"45956";"Parda";"30-59"
"45957";"Parda";"30-59"
"45958";"Parda";"30-59"
"45959";"Parda";"30-59"
"45960";"Parda";"30-59"
"45961";"Parda";"30-59"
"45962";"Parda";"30-59"
"45963";"Parda";"30-59"
"45964";"Parda";"30-59"
"45965";"Parda";"30-59"
"45966";"Parda";"30-59"
"45967";"Parda";"30-59"
"45968";"Parda";"30-59"
"45969";"Parda";"30-59"
"45970";"Parda";"30-59"
"45971";"Parda";"30-59"
"45972";"Parda";"30-59"
"45973";"Parda";"30-59"
"45974";"Parda";"30-59"
"45975";"Parda";"30-59"
"45976";"Parda";"30-59"
"45977";"Parda";"30-59"
"45978";"Parda";"30-59"
"45979";"Parda";"30-59"
"45980";"Parda";"30-59"
"45981";"Parda";"30-59"
"45982";"Parda";"30-59"
"45983";"Parda";"30-59"
"45984";"Parda";"30-59"
"45985";"Parda";"30-59"
"45986";"Parda";"30-59"
"45987";"Parda";"30-59"
"45988";"Parda";"30-59"
"45989";"Parda";"30-59"
"45990";"Parda";"30-59"
"45991";"Parda";"30-59"
"45992";"Parda";"30-59"
"45993";"Parda";"30-59"
"45994";"Parda";"30-59"
"45995";"Parda";"30-59"
"45996";"Parda";"30-59"
"45997";"Parda";"30-59"
"45998";"Parda";"30-59"
"45999";"Parda";"30-59"
"46000";"Parda";"30-59"
"46001";"Parda";"30-59"
"46002";"Parda";"30-59"
"46003";"Parda";"30-59"
"46004";"Parda";"30-59"
"46005";"Parda";"30-59"
"46006";"Parda";"30-59"
"46007";"Parda";"30-59"
"46008";"Parda";"30-59"
"46009";"Parda";"30-59"
"46010";"Parda";"30-59"
"46011";"Parda";"30-59"
"46012";"Parda";"30-59"
"46013";"Parda";"30-59"
"46014";"Parda";"30-59"
"46015";"Parda";"30-59"
"46016";"Parda";"30-59"
"46017";"Parda";"30-59"
"46018";"Parda";"30-59"
"46019";"Parda";"30-59"
"46020";"Parda";"30-59"
"46021";"Parda";"30-59"
"46022";"Parda";"30-59"
